21 26.0 0.0310650887574 250.320040348 1.00.05427433894230.9999974959950.9999991653440.7999995826650.0002128405448720.999994991997
55 42.0 0.031179138322 256.279135228 1.00.09304172390110.9999946938990.9999985691610.8441551287220.0003648695054950.999989387827
9 32.0 0.0087890625 98.9915255107 1.142857142860.05427433894230.9999980325670.9999991653440.7307688134340.0002128405448720.999996065138
46 38.0 0.0318559556787 118.974373634 1.00.08528824690930.9999954093270.9999986883980.833332677520.000334463713370.999990818676
30 30.0 0.0333333333333 204.189170312 1.00.04652086195050.9999968998050.9999992845810.8695648596750.0001824347527470.999993799619
54 38.0 0.0373961218837 227.006339132 1.00.06202781593410.9999951112340.9999990461070.8918914149360.0002432463369960.999990222491
41 40.0 0.025625 242.525144753 1.00.1007952008930.9999955285650.9999984499250.7903218055930.0003952752976190.99999105715
8 28.0 0.0102040816327 82.1024892782 1.00.06202781593410.9999981518050.9999990461070.6521734360890.0002432463369960.999996303614
40 32.0 0.0390625 231.307773756 1.00.07753476991760.9999960055180.9999988076340.8245608073150.0003040579212450.999992011052
10 20.0 0.025 115.671437183 1.00.05427433894230.9999983306630.9999991653440.6666662493320.0002128405448720.999996661329
45 38.0 0.031163434903 248.446723802 1.00.06202781593410.9999956478040.9999990461070.8769225999680.0002432463369960.999991295628
52 40.0 0.0325 262.778516837 1.052631578950.08528824690930.9999949919940.9999986883980.8493144126790.000334463713370.999989984014
281 110.0 0.0232231404959 111.309763253 1.057692307690.2248508327610.9999781795440.999996542140.9139448585460.0008817679716120.999956359565
27 28.0 0.0344387755102 442.337992643 1.00.06202781593410.9999970190420.9999990461070.8095233325690.0002432463369960.999994038093
114 64.0 0.02783203125 10.3512529598 1.032258064520.1705764938190.9999899243850.9999973767960.8503388244210.000668927426740.999979848871
40 38.0 0.0277008310249 46.755762736 1.00.06978129292580.999995886280.9999989268710.8499994634250.0002736521291210.999991772577
121 54.0 0.0414951989026 154.224116149 1.00.1240556318680.9999901628640.9999980922150.8926164957490.0004864926739930.999980325825
35 32.0 0.0341796875 203.303690881 1.00.06978129292580.9999963632320.9999989268710.8269225403490.0002736521291210.999992726478
10 20.0 0.025 422.840059822 1.00.04652086195050.9999983902820.9999992845810.714285356570.0001824347527470.999996780567
20 28.0 0.0255102040816 121.911235683 1.00.06978129292580.9999973767570.9999989268710.7428566062830.0002736521291210.99999475352
32 38.0 0.0221606648199 167.790995226 1.055555555560.05427433894230.9999964824710.9999991653440.8653841980490.0002128405448720.999992964954
51 52.0 0.0188609467456 220.803394451 1.083333333330.09304172390110.999994634280.9999985691610.846153130720.0003648695054950.999989268589
226 88.0 0.0291838842975 15.4545846557 1.023255813950.1938369247940.9999823528270.9999970190860.9077475869870.0007601448031140.999964705964
66 50.0 0.0264 274.805488037 1.00.09304172390110.9999937996150.9999985691610.8695645019570.0003648695054950.999987599269
109 76.0 0.0188711911357 42.7262882144 1.117647058820.1705764938190.9999898647660.9999973767960.8513500397170.000668927426740.999979729635
94 58.0 0.0279429250892 149.183290465 1.074074074070.1163021548760.9999917129530.9999982114510.879031363770.0004560868818680.999983425975
291 140.0 0.0148469387755 102.816110969 1.147540983610.2868786486950.9999762121320.9999955882470.8977878492910.001125014308610.999952424829
78 60.0 0.0216666666667 132.315233844 1.111111111110.1395625858520.9999924283770.9999978537420.8348613121690.0005473042582420.999984856812
16 22.0 0.0330578512397 327.79753451 1.00.06202781593410.999997853710.9999990461070.7142852373310.0002432463369960.999995707424
24 28.0 0.030612244898 21.8779502288 1.00.06202781593410.99999719790.9999990461070.7948713179170.0002432463369960.999994395807
18 20.0 0.045 218.634172468 1.00.03876738495880.9999979729480.9999994038170.82758590880.0001520289606230.999995945901
20 28.0 0.0255102040816 272.502984869 1.00.06978129292580.9999973767570.9999989268710.7428566062830.0002736521291210.99999475352
33 32.0 0.0322265625 309.621995383 1.00.07753476991760.9999964228510.9999988076340.7999994038060.0003040579212450.999992845715
53 38.0 0.036703601108 333.473901269 1.00.06202781593410.9999951708530.9999990461070.8904104819480.0002432463369960.999990341728
92 58.0 0.0273483947681 68.8896165234 1.035714285710.1085486778850.999991891810.9999983306880.8852450669640.0004256810897440.999983783686
17 24.0 0.0295138888889 208.787023704 1.00.05427433894230.9999977940910.9999991653440.7666662493320.0002128405448720.999995588186
106 60.0 0.0294444444444 174.436392893 1.00.1240556318680.9999908782890.9999980922150.8832107249170.0004864926739930.999981756662
28 30.0 0.0311111111111 181.853871677 1.00.05427433894230.9999969594230.9999991653440.8409086735740.0002128405448720.999993918856
132 86.0 0.0178474851271 207.834221417 1.194444444440.1473160628430.9999883743010.9999977345050.8920443217690.0005777100503660.999976748737
10 24.0 0.0173611111111 206.607678698 1.00.04652086195050.9999982710440.9999992845810.7391300770670.0001824347527470.999996542091
13 18.0 0.0401234567901 292.897605495 1.00.03876738495880.9999983306630.9999994038170.7826083975560.0001520289606230.999996661329
70 50.0 0.028 225.519119354 1.00.09304172390110.9999935611390.9999985691610.8749992845660.0003648695054950.99998712232
31 52.0 0.0114644970414 23.9205978088 1.083333333330.131809108860.9999955285640.9999979729780.7068955381940.0005168984661170.999991057148
11 20.0 0.0275 130.786038652 1.00.03876738495880.9999983902820.9999994038170.7727269746310.0001520289606230.999996780567
46 42.0 0.0260770975057 288.691604654 1.050.09304172390110.999995230470.9999985691610.8235286963310.0003648695054950.999990460963
51 64.0 0.012451171875 59.7764040746 1.142857142860.1628230168270.9999937399930.9999974960320.7499987479910.0006385216346150.999987480024
62 46.0 0.0293005671078 181.43829651 1.045454545450.1085486778850.999994038090.9999983306880.8372084676520.0004256810897440.999988076215
28 34.0 0.0242214532872 208.915826484 1.00.08528824690930.9999966017080.9999986883980.7608689094040.000334463713370.999993203428
52 46.0 0.0245746691871 34.065323696 1.045454545450.07753476991760.9999948727570.9999988076340.8684204564370.0003040579212450.99998974554
435 180.0 0.0134259259259 44.8139660131 1.343283582090.3333995106460.9999660770960.9999948728280.9182483868640.001307449061360.999932155343
34 32.0 0.033203125 30.9262393712 1.00.07753476991760.9999963632320.9999988076340.8039209724340.0003040579212450.999992726477
23 34.0 0.0198961937716 148.217517107 1.06250.08528824690930.9999968998040.9999986883980.731706661260.000334463713370.999993799617
48 38.0 0.0332409972299 229.503247762 1.00.09304172390110.999995230470.9999985691610.8235286963310.0003648695054950.999990460963
16 26.0 0.0236686390533 214.605343737 1.00.04652086195050.999997853710.9999992845810.7999996422840.0001824347527470.999995707424
11 24.0 0.0190972222222 219.155691651 1.00.04652086195050.9999982114250.9999992845810.7499996422840.0001824347527470.999996422853
173 90.0 0.0213580246914 74.7137391017 1.1250.1860834478020.9999855126040.9999971383220.8904095280250.0007297390109890.999971025418
88 60.0 0.0244444444444 19.3721412194 1.034482758620.131809108860.9999918918080.9999979729780.8571418436090.0005168984661170.999983783682
47 42.0 0.0266439909297 31.7079346814 1.050.07753476991760.999995290090.9999988076340.8550718675740.0003040579212450.999990580202
23 26.0 0.0340236686391 47.4047314561 1.00.04652086195050.9999974363760.9999992845810.8378374801220.0001824347527470.999994872759
46 36.0 0.0354938271605 334.446313843 1.00.07753476991760.9999955285660.9999988076340.846153249960.0003040579212450.999991057151
39 32.0 0.0380859375 360.261888061 1.00.06978129292580.9999961247560.9999989268710.8392851777110.0002736521291210.999992249527
17 26.0 0.0251479289941 524.743528426 1.00.05427433894230.9999977344720.9999991653440.7741931310520.0002128405448720.999995468948
27 26.0 0.0399408284024 130.108130604 1.00.06202781593410.9999970786610.9999990461070.8048775718260.0002432463369960.999994157331
23 30.0 0.0255555555556 360.022368993 1.00.07753476991760.9999970786610.9999988076340.7435891473960.0003040579212450.999994157331
18 26.0 0.0266272189349 239.90140138 1.00.06202781593410.9999976152330.9999990461070.7499995230450.0002432463369960.999995230472
92 48.0 0.0399305555556 39.3879041505 1.043478260870.08528824690930.9999923687630.9999986883980.9059822501670.000334463713370.999984737584
52 52.0 0.0192307692308 45.7787838056 1.181818181820.1085486778850.9999944554230.9999983306880.8227839754540.0004256810897440.999988910876
242 98.0 0.0251978342357 35.7889411878 1.113636363640.2170973557690.9999809219830.9999966613760.9041079196740.0008513621794870.999961844329
31 34.0 0.0268166089965 117.465887921 1.00.07753476991760.999996482470.9999988076340.7959177711530.0003040579212450.999992964953
85 44.0 0.0439049586777 265.184857858 1.00.08528824690930.9999929053320.9999986883980.8981474923330.000334463713370.999985810715
126 76.0 0.0218144044321 45.5960397555 1.027027027030.1163021548760.9999892685850.9999982114510.9090900147940.0004560868818680.999978537285
40 32.0 0.0390625 63.2422050901 1.00.06978129292580.9999960651370.9999989268710.8421047265830.0002736521291210.99999213029
42 36.0 0.0324074074074 99.3806561249 1.00.07753476991760.9999957670420.9999988076340.8360649775760.0003040579212450.999991534101
29 28.0 0.0369897959184 378.698848838 1.00.06202781593410.9999968998040.9999990461070.8181813412270.0002432463369960.999993799618
13 24.0 0.0225694444444 141.723963332 1.00.07753476991760.999997853710.9999988076340.6153840191920.0003040579212450.999995707424
33 28.0 0.0420918367347 27.8144248055 1.00.06978129292580.9999966017090.9999989268710.8124994634260.0002736521291210.999993203429
80 70.0 0.0163265306122 78.1394161264 1.093750.1860834478020.9999916533290.9999971383220.7931020174050.0007297390109890.999983306728
27 30.0 0.03 266.955182221 1.00.07753476991760.9999968401850.9999988076340.7674412642720.0003040579212450.999993680379
73 62.0 0.0189906347555 223.782072412 1.033333333330.1240556318680.9999927860920.9999980922150.8476180937060.0004864926739930.999985572236
12 24.0 0.0208333333333 173.985365775 1.00.07753476991760.9999979133290.9999988076340.5999994038070.0003040579212450.999995826662
36 48.0 0.015625 214.735636594 1.090909090910.1085486778850.9999955285650.9999983306880.7704909686070.0004256810897440.999991057149
26 46.0 0.0122873345936 31.7572926333 1.150.1007952008930.9999962439930.9999984499250.7399992249480.0003952752976190.999992488001
10 22.0 0.0206611570248 112.027810892 1.00.04652086195050.9999983306630.9999992845810.7272723695570.0001824347527470.999996661329
201 84.0 0.0284863945578 75.6160913895 1.00.1705764938190.9999841413820.9999973767960.9098347539320.000668927426740.999968283016
18 26.0 0.0266272189349 72.3822470945 1.00.06978129292580.9999975556140.9999989268710.7187494634260.0002736521291210.999995111234
26 36.0 0.0200617283951 73.569751691 1.00.08528824690930.9999966613270.9999986883980.7555548997430.000334463713370.999993322666
17 30.0 0.0188888888889 75.0011657597 1.00.06202781593410.9999975556140.9999990461070.7575752806210.0002432463369960.999995111234
17 22.0 0.0351239669421 158.450526447 1.00.06202781593410.9999977940910.9999990461070.724137454080.0002432463369960.999995588186
50 46.0 0.023629489603 188.988352933 1.00.09304172390110.9999948727560.9999985691610.8378371224040.0003648695054950.999989745539
11 26.0 0.0162721893491 310.553835146 1.00.06202781593410.9999980325670.9999990461070.6799995230460.0002432463369960.999996065138
61 40.0 0.038125 20.4367357097 1.00.08528824690930.9999944554240.9999986883980.8658530027220.000334463713370.999988910878
256 116.0 0.0190249702735 19.1735292673 1.234042553190.2713716947120.9999791334240.999995826720.8888868021780.001064202724360.999958267283
119 62.0 0.0309573361082 37.3255827616 1.107142857140.1395625858520.9999899243880.9999978537420.8807936288310.0005473042582420.999979848877
94 84.0 0.0133219954649 113.047413907 1.135135135140.1240556318680.9999908782890.9999980922150.8832107249170.0004864926739930.999981756662
94 64.0 0.02294921875 19.7038421643 1.066666666670.1395625858520.9999913552380.9999978537420.8582666433820.0005473042582420.999982710551
75 44.0 0.0387396694215 283.994203529 1.00.09304172390110.9999934419020.9999985691610.8775503049740.0003648695054950.999986883846
67 52.0 0.0247781065089 104.085829626 1.083333333330.1395625858520.9999933226610.9999978537420.8085095651460.0005473042582420.999986645367
57 66.0 0.013085399449 28.8913378158 1.269230769230.131809108860.9999935611370.9999979729780.8131857996550.0005168984661170.999987122316
21 24.0 0.0364583333333 108.852303441 1.00.05427433894230.9999975556140.9999991653440.7941172297240.0002128405448720.999995111234
63 60.0 0.0175 113.876854173 1.111111111110.131809108860.999993382280.9999979729780.8191479226380.0005168984661170.999986764604
9 24.0 0.015625 365.798905788 1.00.04652086195050.9999983306630.9999992845810.7272723695570.0001824347527470.999996661329
12 18.0 0.037037037037 416.417791748 1.00.04652086195050.9999983306630.9999992845810.7272723695570.0001824347527470.999996661329
60 56.0 0.0191326530612 14.748198513 1.076923076920.09304172390110.9999939784720.9999985691610.8651678238920.0003648695054950.99998795698
20 24.0 0.0347222222222 425.744453731 1.00.05427433894230.9999976152330.9999991653440.7878783705440.0002128405448720.999995230472
55 56.0 0.0175382653061 12.9279825892 1.037037037040.1240556318680.9999940380890.9999980922150.8095228556120.0004864926739930.999988076214
35 32.0 0.0341796875 281.708286281 1.00.07753476991760.9999963036130.9999988076340.8076917114980.0003040579212450.99999260724
37 34.0 0.0320069204152 206.070087722 1.00.09304172390110.9999960055170.9999985691610.7818174663850.0003648695054950.999992011051
180 108.0 0.0154320987654 96.0145032105 1.102040816330.2326043097530.999984200990.9999964229030.8723386369310.0009121737637360.999968402229
209 110.0 0.0172727272727 167.138865706 1.195652173910.2015904017860.9999826509170.9999968998490.9018852423290.0007905505952380.999965302134
35 58.0 0.0104042806183 82.0433589614 1.160.1007952008930.9999953497080.9999984499250.7999992249470.0003952752976190.999990699437
90 72.0 0.0173611111111 148.754602465 1.00.1628230168270.999991176380.9999974960320.8346444172790.0006385216346150.999982352838
91 50.0 0.0364 39.4876764185 1.00.1240556318680.9999920706650.9999980922150.8632469093340.0004864926739930.999984141394
168 80.0 0.02625 34.3893645149 1.052631578950.2015904017860.999985989550.9999968998490.8755965360060.0007905505952380.999971979296
47 60.0 0.0130555555556 211.836803826 1.153846153850.1007952008930.9999945746610.9999984499250.833332558280.0003952752976190.999989149351
50 36.0 0.0385802469136 287.465492004 1.00.07753476991760.999995290090.9999988076340.8550718675740.0003040579212450.999990580202
72 56.0 0.0229591836735 204.961560891 1.00.1085486778850.9999931438060.9999983306880.861385303940.0004256810897440.999986287659
76 52.0 0.0281065088757 270.368237706 1.040.08528824690930.9999932034270.9999986883980.893203227680.000334463713370.999986406899
15 24.0 0.0260416666667 194.132813441 1.00.05427433894230.9999979133290.9999991653440.7499995826650.0002128405448720.999995826662
125 54.0 0.0428669410151 90.413632832 1.00.1007952008930.9999901032480.9999984499250.9150319046820.0003952752976190.999980206594
107 78.0 0.017587113741 98.47314504 1.218750.1628230168270.9999899840040.9999974960320.8571416051290.0006385216346150.999979968109
214 94.0 0.0242191036668 89.4116484125 1.093023255810.1860834478020.9999829490110.9999971383220.9083955156820.0007297390109890.999965898314
58 44.0 0.029958677686 215.687089231 1.00.1007952008930.9999943958040.9999984499250.8395053977860.0003952752976190.999988791639
11 18.0 0.033950617284 81.2065268313 1.00.03876738495880.9999984499010.9999994038170.7619044638080.0001520289606230.999996899805
28 34.0 0.0242214532872 38.7001619292 1.06250.09304172390110.9999965420890.9999985691610.739129719350.0003648695054950.99999308419
26 24.0 0.0451388888889 50.9686554086 1.00.05427433894230.9999972575190.9999991653440.8205124031770.0002128405448720.999994515045
639 160.0 0.0249609375 34.199400825 1.212121212120.3566599416210.9999543325080.9999945151180.936108368510.001398666437730.999908667101
68 46.0 0.0321361058601 126.810703624 1.045454545450.1085486778850.9999936803760.9999983306880.8478252522830.0004256810897440.999987360793
61 72.0 0.0117669753086 35.0409279811 1.028571428570.1473160628430.9999930245660.9999977345050.8061213162080.0005777100503660.999986049181
122 82.0 0.0181439619274 80.0417358752 1.205882352940.1628230168270.9999889704860.9999974960320.8719499674970.0006385216346150.999977941093
32 34.0 0.0276816608997 385.355158127 1.06250.06978129292580.999996482470.9999989268710.8199994634260.0002736521291210.999992964953
11 22.0 0.0227272727273 460.240998632 1.00.05427433894230.9999982114250.9999991653440.6956517565780.0002128405448720.999996422852
15 26.0 0.0221893491124 85.5687039898 1.00.05427433894230.999997853710.9999991653440.758620272320.0002128405448720.999995707424
23 26.0 0.0340236686391 74.4702183697 1.00.05427433894230.9999973767570.9999991653440.8108103934750.0002128405448720.999994753521
11 18.0 0.033950617284 80.9723054629 1.00.04652086195050.9999983902820.9999992845810.714285356570.0001824347527470.999996780567
539 146.0 0.0252861700131 38.1546095468 1.216666666670.2946321256870.9999611884930.999995469010.9380075223160.001155420100730.999922378493
31 32.0 0.0302734375 298.869596461 1.00.07753476991760.9999965420890.9999988076340.7916660704730.0003040579212450.999993084191
38 32.0 0.037109375 469.379629115 1.00.06202781593410.9999962439950.9999990461070.854544977590.0002432463369960.999992488003
69 60.0 0.0191666666667 31.1119651643 1.034482758620.1550695398350.9999928457090.9999976152690.7999988076090.0006081158424910.999985691469
53 48.0 0.0230034722222 87.6471763873 1.043478260870.06202781593410.9999948727580.9999990461070.897435420480.0002432463369960.999989745542
89 72.0 0.0171682098765 145.32290873 1.1250.131809108860.9999914744770.9999979729780.8650783515450.0005168984661170.999982949026
109 68.0 0.0235726643599 46.1675659012 1.096774193550.1395625858520.9999903417190.9999978537420.8749989268450.0005473042582420.999980683531
63 58.0 0.018727705113 259.76487994 1.074074074070.1163021548760.9999935611380.9999982114510.8387087831260.0004560868818680.999987122317
73 52.0 0.0269970414201 112.491950842 1.181818181820.1240556318680.9999930841860.9999980922150.8399990460870.0004864926739930.99998616842
14 26.0 0.0207100591716 122.838098988 1.00.06978129292580.9999977940910.9999989268710.6785708919980.0002736521291210.999995588186
33 36.0 0.025462962963 72.9035984329 1.00.1007952008930.9999961247550.9999984499250.7499992249480.0003952752976190.999992249526
23 38.0 0.0159279778393 35.1944588792 1.117647058820.07753476991760.9999968401850.9999988076340.7674412642720.0003040579212450.999993680379
42 32.0 0.041015625 187.627828123 1.00.07753476991760.999995886280.9999988076340.8305078783820.0003040579212450.999991772577
18 26.0 0.0266272189349 85.496589133 1.00.06202781593410.9999976152330.9999990461070.7499995230450.0002432463369960.999995230472
70 42.0 0.0396825396825 299.208359683 1.00.06978129292580.9999939784730.9999989268710.9021733764680.0002736521291210.999987956983
40 58.0 0.0118906064209 114.043822698 1.115384615380.1240556318680.9999948727550.9999980922150.7714276175170.0004864926739930.999989745536
29 40.0 0.018125 291.56586342 1.111111111110.08528824690930.9999963632320.9999986883980.7799993441870.000334463713370.999992726477
13 30.0 0.0144444444444 48.4950510698 1.071428571430.09304172390110.9999975556140.9999985691610.586206181120.0003648695054950.999995111234
49 50.0 0.0196 138.136211451 1.041666666670.09304172390110.9999948131370.9999985691610.8399992845660.0003648695054950.999989626301
14 38.0 0.00969529085873 169.014561055 1.117647058820.09304172390110.9999972575180.9999985691610.6470581080980.0003648695054950.999994515044
50 62.0 0.0130072840791 227.403216542 1.00.1085486778850.9999942765660.9999983306880.829267458010.0004256810897440.999988553164
40 46.0 0.0189035916824 109.742676549 1.00.06978129292580.9999956478040.9999989268710.8593744634250.0002736521291210.999991295627
40 40.0 0.025 305.862790716 1.00.08528824690930.9999957074220.9999986883980.8196714753340.000334463713370.999991414863
256 120.0 0.0177777777778 47.1241515123 1.111111111110.2558647407280.9999791334270.9999960651930.8958970861570.001003391140110.99995826729
49 52.0 0.0181213017751 217.383661958 1.083333333330.1085486778850.999994634280.9999983306880.8157886390120.0004256810897440.999989268588
52 52.0 0.0192307692308 243.625156138 1.040.1085486778850.9999944554230.9999983306880.8227839754540.0004256810897440.999988910876
74 46.0 0.0349716446125 127.482436021 1.00.1085486778850.9999933226630.9999983306880.8571420224690.0004256810897440.99998664537
14 24.0 0.0243055555556 439.85717173 1.00.06202781593410.9999979133290.9999990461070.7037032267490.0002432463369960.999995826662
40 32.0 0.0390625 461.30010719 1.00.06202781593410.9999961247560.9999990461070.8596486458520.0002432463369960.999992249528
12 22.0 0.0247933884298 123.499106935 1.00.05427433894230.9999981518050.9999991653440.7083329159980.0002128405448720.999996303614
20 26.0 0.0295857988166 163.875199026 1.00.05427433894230.9999975556140.9999991653440.7941172297240.0002128405448720.999995111234
199 104.0 0.0183986686391 101.300606121 1.106382978720.1860834478020.9999835451950.9999971383220.904760473880.0007297390109890.999967090661
108 72.0 0.0208333333333 147.091679299 1.058823529410.1240556318680.9999904013390.9999980922150.8896542184980.0004864926739930.999980802771
46 36.0 0.0354938271605 333.385857316 1.00.06978129292580.9999955881850.9999989268710.8615379249640.0002736521291210.99999117639
110 58.0 0.0326991676576 30.5314517634 1.035714285710.1163021548760.9999907590530.9999982114510.8928562485620.0004560868818680.99998151819
56 48.0 0.0243055555556 135.468783796 1.043478260870.1085486778850.9999943361850.9999983306880.8271596591540.0004256810897440.999988672401
16 50.0 0.0064 53.992399355 1.041666666670.1395625858520.999996422850.9999978537420.571427498280.0005473042582420.999992845713
81 50.0 0.0324 113.670058956 1.00.1240556318680.9999926668540.9999980922150.8504663358060.0004864926739930.999985333762
30 38.0 0.0207756232687 172.728171232 1.00.1007952008930.9999962439930.9999984499250.7399992249480.0003952752976190.999992488001
54 40.0 0.03375 173.458918982 1.00.07753476991760.9999949323760.9999988076340.8666660704720.0003040579212450.999989864777
52 38.0 0.0360110803324 41.7797052158 1.00.08528824690930.9999950516130.9999986883980.8472215664080.000334463713370.999990103251
17 28.0 0.0216836734694 510.242484599 1.00.06202781593410.9999976152330.9999990461070.7499995230450.0002432463369960.999995230472
131 76.0 0.0226800554017 22.036108938 1.055555555560.1705764938190.9999885531540.9999973767960.8705869236580.000668927426740.999977106439
159 74.0 0.0290357925493 108.218412252 1.027777777780.1705764938190.9999869434510.9999973767960.8883235614590.000668927426740.999973887073
123 74.0 0.02246165084 95.6708672229 1.121212121210.131809108860.999989387820.9999979729780.8944089243520.0005168984661170.999978775753
15 20.0 0.0375 484.089916218 1.00.04652086195050.9999980921860.9999992845810.7692304115150.0001824347527470.999996184377
42 32.0 0.041015625 136.49853307 1.00.06978129292580.9999959458990.9999989268710.8474570905440.0002736521291210.999991891815
59 64.0 0.014404296875 110.289865399 1.103448275860.1240556318680.9999935611380.9999980922150.8260860026090.0004864926739930.999987122317
71 60.0 0.0197222222222 233.258341469 1.034482758620.1085486778850.9999930841870.9999983306880.8627442633650.0004256810897440.999986168422
121 60.0 0.0336111111111 58.4573762129 1.00.1473160628430.9999898051490.9999977345050.8749988672250.0005777100503660.999979610403
12 24.0 0.0208333333333 556.88616144 1.00.04652086195050.9999981518060.9999992845810.7599996422840.0001824347527470.999996303615
24 44.0 0.0123966942149 62.2956605923 1.157894736840.07753476991760.9999966017080.9999988076340.787233446360.0003040579212450.999993203428
15 24.0 0.0260416666667 369.560435189 1.00.04652086195050.9999979729480.9999992845810.7857139279980.0001824347527470.9999959459
11 20.0 0.0275 537.328712215 1.00.04652086195050.9999983306630.9999992845810.7272723695570.0001824347527470.999996661329
47 40.0 0.029375 64.8090485951 1.00.09304172390110.999995230470.9999985691610.8235286963310.0003648695054950.999990460963
56 50.0 0.0224 90.8857236885 1.086956521740.07753476991760.9999945150430.9999988076340.8780481842930.0003040579212450.999989030116
271 92.0 0.0320179584121 126.120640385 1.069767441860.1860834478020.9999796103890.9999971383220.9245268709990.0007297390109890.999959221194
160 86.0 0.0216333153056 38.8585988382 1.194444444440.178329970810.9999864665020.9999972575590.8872535307030.0006993332188640.999972933186
14 20.0 0.035 666.148724816 1.00.04652086195050.9999981518060.9999992845810.7599996422840.0001824347527470.999996303615
65 46.0 0.0307183364839 215.257650125 1.045454545450.06978129292580.999994157330.9999989268710.8988758679190.0002736521291210.999988314694
22 28.0 0.0280612244898 56.2134653315 1.00.06202781593410.9999973171380.9999990461070.7837833068290.0002432463369960.999994634283
70 76.0 0.0121191135734 48.9292347781 1.266666666670.1705764938190.99999218990.9999973767960.7981638259840.000668927426740.999984379861
83 50.0 0.0332 63.3280330112 1.00.1007952008930.9999927264750.9999984499250.8807331698990.0003952752976190.999985453002
43 48.0 0.0186631944444 123.912203421 1.043478260870.08528824690930.9999952900890.9999986883980.8382346383040.000334463713370.999990580201
74 88.0 0.00955578512397 70.7991173837 1.073170731710.2248508327610.9999911763760.999996542140.7563007920390.0008817679716120.999982352829
59 46.0 0.0278827977316 110.940903563 1.045454545450.1240556318680.9999940977080.9999980922150.8072279617510.0004864926739930.999988195451
22 28.0 0.0280612244898 102.688376638 1.00.08528824690930.999997138280.9999986883980.702702046890.000334463713370.999994276568
30 34.0 0.0259515570934 374.435711818 1.00.05427433894230.9999967209470.9999991653440.8541662493310.0002128405448720.999993441905
21 32.0 0.0205078125 222.617551779 1.00.06202781593410.9999972575190.9999990461070.7894732072560.0002432463369960.999994515045
206 100.0 0.0206 122.75273941 1.086956521740.1473160628430.9999835452030.9999977345050.9260689061280.0005777100503660.999967090676
123 74.0 0.02246165084 75.6424517727 1.027777777780.178329970810.9999890301030.9999972575590.8571414858880.0006993332188640.999978060326
17 32.0 0.0166015625 378.454935735 1.00.07753476991760.9999973767570.9999988076340.7058817567480.0003040579212450.99999475352
140 56.0 0.0446428571429 74.4856688613 1.037037037040.1163021548760.999989030110.9999982114510.9112417092530.0004560868818680.999978060341
43 40.0 0.026875 144.11958613 1.00.07753476991760.9999955881850.9999988076340.8437494038060.0003040579212450.999991176389
59 40.0 0.036875 36.2230114711 1.00.06978129292580.99999469390.9999989268710.8874994634250.0002736521291210.999989387829
40 36.0 0.0308641975309 80.9107893611 1.00.08528824690930.9999958266610.9999986883980.813558666220.000334463713370.999991653338
26 28.0 0.0331632653061 373.668028252 1.00.06978129292580.9999970190420.9999989268710.7804872683040.0002736521291210.999994038093
